Entity,Date,Value
MT_053,2014-11-25,1522.9142185663932
MT_053,2014-11-26,1602.232667450059
MT_053,2014-11-27,1630.4347826086953
MT_053,2014-11-28,1713.8660399529963
MT_053,2014-11-29,1722.0916568742657
MT_053,2014-11-30,1609.576968272621
MT_053,2014-12-01,1693.0082256169214
MT_053,2014-12-02,1658.6368977673328
MT_053,2014-12-03,1712.9847238542886
MT_053,2014-12-04,1675.0881316098703
MT_053,2014-12-05,1782.3149236192714
MT_053,2014-12-06,1896.8860164512332
MT_053,2014-12-07,1825.7931844888367
MT_053,2014-12-08,1922.7379553466512
MT_053,2014-12-09,1751.7626321974149
MT_053,2014-12-10,1749.1186839012923
MT_053,2014-12-11,1708.2843713278498
MT_053,2014-12-12,1733.8425381903642
MT_053,2014-12-13,1985.017626321974
MT_053,2014-12-14,1989.1304347826087
MT_053,2014-12-15,1948.589894242068
MT_053,2014-12-16,1639.2479435957694
MT_053,2014-12-17,1691.2455934195066
MT_053,2014-12-18,1746.768507638073
MT_053,2014-12-19,1782.9024676850763
MT_053,2014-12-20,1942.1269095182136
MT_053,2014-12-21,1977.9670975323156
MT_053,2014-12-22,1937.7203290246769
MT_053,2014-12-23,2077.262044653349
MT_053,2014-12-24,2319.623971797885
MT_053,2014-12-25,2285.5464159811986
MT_053,2014-12-26,2028.4958871915396
MT_053,2014-12-27,1964.1598119858988
MT_053,2014-12-28,1864.27732079906
MT_053,2014-12-29,2002.6439482961216
MT_053,2014-12-30,1931.551116333725
MT_053,2014-12-31,2132.1974148061104
MT_054,2014-11-02,1504.0467625899282
MT_054,2014-11-03,1719.124700239808
MT_054,2014-11-04,1727.9676258992806
MT_054,2014-11-05,1741.007194244604
MT_054,2014-11-06,1828.087529976019
MT_054,2014-11-07,1782.5239808153478
MT_054,2014-11-08,1801.1091127098323
MT_054,2014-11-09,1627.3980815347722
MT_054,2014-11-10,1874.2505995203835
MT_054,2014-11-11,1870.6534772182251
MT_054,2014-11-12,1850.4196642685847
MT_054,2014-11-13,1848.1714628297368
MT_054,2014-11-14,1899.880095923261
MT_054,2014-11-15,1904.0767386091131
MT_054,2014-11-16,1724.5203836930457
MT_054,2014-11-17,1858.5131894484412
MT_054,2014-11-18,1890.1378896882493
MT_054,2014-11-19,1933.7529976019189
MT_054,2014-11-20,1910.6714628297368
MT_054,2014-11-21,1895.533573141487
MT_054,2014-11-22,1832.1342925659476
MT_054,2014-11-23,1671.3129496402876
MT_054,2014-11-24,1774.130695443645
MT_054,2014-11-25,1829.586330935252
MT_054,2014-11-26,1813.2494004796165
MT_054,2014-11-27,1865.707434052758
MT_054,2014-11-28,1929.106714628297
MT_054,2014-11-29,1813.0995203836928
MT_054,2014-11-30,1607.3141486810553
MT_054,2014-12-01,1792.7158273381297
MT_054,2014-12-02,1837.2302158273385
MT_054,2014-12-03,1859.2625899280577
MT_054,2014-12-04,1880.245803357314
MT_054,2014-12-05,1972.1223021582737
MT_054,2014-12-06,2001.7985611510796
MT_054,2014-12-07,1818.645083932854
MT_054,2014-12-08,1846.3729016786567
MT_054,2014-12-09,2018.285371702638
MT_054,2014-12-10,2025.779376498801
MT_054,2014-12-11,1981.1151079136685
MT_054,2014-12-12,2091.276978417267
MT_054,2014-12-13,2020.983213429257
MT_054,2014-12-14,1885.3417266187053
MT_054,2014-12-15,1967.1762589928053
MT_054,2014-12-16,2050.059952038369
MT_054,2014-12-17,1959.9820143884892
MT_054,2014-12-18,1997.4520383693048
MT_054,2014-12-19,2030.4256594724227
MT_054,2014-12-20,2096.9724220623507
MT_054,2014-12-21,1819.994004796163
MT_054,2014-12-22,2099.3705035971225
MT_054,2014-12-23,2123.8009592326143
MT_054,2014-12-24,2059.8021582733813
MT_054,2014-12-25,1889.838129496404
MT_054,2014-12-26,1969.1247002398088
MT_054,2014-12-27,2064.298561151079
MT_054,2014-12-28,1837.080335731415
MT_054,2014-12-29,2055.005995203837
MT_054,2014-12-30,2142.9856115107928
MT_054,2014-12-31,2105.965227817746
MT_055,2014-11-02,386.0936408106221
MT_055,2014-11-03,390.2865129280224
MT_055,2014-11-04,394.30468204053113
MT_055,2014-11-05,379.8043326345214
MT_055,2014-11-06,393.780573025856
MT_055,2014-11-07,402.1663172606569
MT_055,2014-11-08,419.9860237596087
MT_055,2014-11-09,389.7624039133475
MT_055,2014-11-10,421.5583508036338
MT_055,2014-11-11,422.606568832984
MT_055,2014-11-12,394.65408805031456
MT_055,2014-11-13,420.5101327742838
MT_055,2014-11-14,421.03424178895887
MT_055,2014-11-15,456.3242487770792
MT_055,2014-11-16,443.0468204053111
MT_055,2014-11-17,409.6785464709994
MT_055,2014-11-18,422.2571628232006
MT_055,2014-11-19,407.2327044025157
MT_055,2014-11-20,430.9923130677848
MT_055,2014-11-21,425.4018169112508
MT_055,2014-11-22,478.16212438853967
MT_055,2014-11-23,457.72187281621245
MT_055,2014-11-24,415.2690426275333
MT_055,2014-11-25,419.4619147449337
MT_055,2014-11-26,426.6247379454928
MT_055,2014-11-27,457.72187281621245
MT_055,2014-11-28,459.11949685534586
MT_055,2014-11-29,486.0237596086654
MT_055,2014-11-30,446.8902865129282
MT_055,2014-12-01,453.87840670859526
MT_055,2014-12-02,453.5290006988121
MT_055,2014-12-03,462.6135569531797
MT_055,2014-12-04,488.46960167714894
MT_055,2014-12-05,493.71069182389937
MT_055,2014-12-06,552.0614954577218
MT_055,2014-12-07,508.9098532494759
MT_055,2014-12-08,543.8504542278126
MT_055,2014-12-09,487.5960866526906
MT_055,2014-12-10,505.93990216631727
MT_055,2014-12-11,501.3976240391336
MT_055,2014-12-12,491.6142557651992
MT_055,2014-12-13,515.5485674353599
MT_055,2014-12-14,522.0125786163521
MT_055,2014-12-15,480.4332634521315
MT_055,2014-12-16,479.73445143256487
MT_055,2014-12-17,472.22222222222206
MT_055,2014-12-18,484.27672955974856
MT_055,2014-12-19,525.6813417190776
MT_055,2014-12-20,516.5967854647101
MT_055,2014-12-21,498.42767295597486
MT_055,2014-12-22,538.9587700908455
MT_055,2014-12-23,525.8560447239694
MT_055,2014-12-24,557.4772886093642
MT_055,2014-12-25,537.9105520614955
MT_055,2014-12-26,500.00000000000017
MT_055,2014-12-27,549.9650593990216
MT_055,2014-12-28,506.638714185884
MT_055,2014-12-29,534.2417889587703
MT_055,2014-12-30,542.2781271837877
MT_055,2014-12-31,634.3466107617053
MT_056,2014-11-02,799.8727735368955
MT_056,2014-11-03,890.7124681933842
MT_056,2014-11-04,858.5241730279898
MT_056,2014-11-05,851.3994910941476
MT_056,2014-11-06,910.5597964376587
MT_056,2014-11-07,864.5038167938933
MT_056,2014-11-08,943.7659033078876
MT_056,2014-11-09,892.7480916030535
MT_056,2014-11-10,942.239185750636
MT_056,2014-11-11,902.7989821882952
MT_056,2014-11-12,885.7506361323155
MT_056,2014-11-13,914.7582697201018
MT_056,2014-11-14,933.0788804071246
MT_056,2014-11-15,1012.2137404580152
MT_056,2014-11-16,943.765903307888
MT_056,2014-11-17,943.002544529262
MT_056,2014-11-18,925.9541984732824
MT_056,2014-11-19,939.821882951654
MT_056,2014-11-20,939.4402035623408
MT_056,2014-11-21,912.0865139949108
MT_056,2014-11-22,986.2595419847328
MT_056,2014-11-23,896.8193384223919
MT_056,2014-11-24,904.4529262086514
MT_056,2014-11-25,882.1882951653945
MT_056,2014-11-26,893.6386768447837
MT_056,2014-11-27,908.1424936386768
MT_056,2014-11-28,928.6259541984732
MT_056,2014-11-29,953.180661577608
MT_056,2014-11-30,872.7735368956743
MT_056,2014-12-01,937.913486005089
MT_056,2014-12-02,936.1323155216284
MT_056,2014-12-03,896.9465648854962
MT_056,2014-12-04,952.2900763358776
MT_056,2014-12-05,965.3944020356232
MT_056,2014-12-06,981.9338422391857
MT_056,2014-12-07,921.2468193384228
MT_056,2014-12-08,938.0407124681936
MT_056,2014-12-09,987.0229007633588
MT_056,2014-12-10,1006.234096692112
MT_056,2014-12-11,1005.343511450382
MT_056,2014-12-12,1045.2926208651395
MT_056,2014-12-13,1073.2824427480916
MT_056,2014-12-14,1076.7175572519084
MT_056,2014-12-15,1073.5368956743002
MT_056,2014-12-16,1051.3994910941476
MT_056,2014-12-17,1038.0407124681938
MT_056,2014-12-18,1082.824427480916
MT_056,2014-12-19,1104.0712468193385
MT_056,2014-12-20,1163.358778625954
MT_056,2014-12-21,1121.882951653944
MT_056,2014-12-22,1112.2137404580153
MT_056,2014-12-23,1099.2366412213742
MT_056,2014-12-24,1169.7201017811706
MT_056,2014-12-25,1096.9465648854962
MT_056,2014-12-26,1113.613231552163
MT_056,2014-12-27,1147.0737913486005
MT_056,2014-12-28,1057.379134860051
MT_056,2014-12-29,1127.7353689567426
MT_056,2014-12-30,1140.203562340967
MT_056,2014-12-31,1121.2468193384225
MT_057,2014-11-02,449.7444633730835
MT_057,2014-11-03,599.2333901192504
MT_057,2014-11-04,669.5059625212948
MT_057,2014-11-05,682.7086882453152
MT_057,2014-11-06,661.2010221465077
MT_057,2014-11-07,654.5996592844974
MT_057,2014-11-08,602.0017035775128
MT_057,2014-11-09,449.7444633730835
MT_057,2014-11-10,599.2333901192504
MT_057,2014-11-11,669.5059625212948
MT_057,2014-11-12,682.7086882453152
MT_057,2014-11-13,661.2010221465077
MT_057,2014-11-14,654.5996592844974
MT_057,2014-11-15,602.0017035775128
MT_057,2014-11-16,449.7444633730835
MT_057,2014-11-17,599.2333901192504
MT_057,2014-11-18,669.5059625212948
MT_057,2014-11-19,682.7086882453152
MT_057,2014-11-20,661.2010221465077
MT_057,2014-11-21,654.5996592844974
MT_057,2014-11-22,602.0017035775128
MT_057,2014-11-23,449.7444633730835
MT_057,2014-11-24,599.2333901192504
MT_057,2014-11-25,669.5059625212948
MT_057,2014-11-26,682.7086882453152
MT_057,2014-11-27,661.2010221465077
MT_057,2014-11-28,654.5996592844974
MT_057,2014-11-29,602.0017035775128
MT_057,2014-11-30,449.7444633730835
MT_057,2014-12-01,599.2333901192504
MT_057,2014-12-02,669.5059625212948
MT_057,2014-12-03,682.7086882453152
MT_057,2014-12-04,661.2010221465077
MT_057,2014-12-05,654.5996592844974
MT_057,2014-12-06,602.0017035775128
MT_057,2014-12-07,449.7444633730835
MT_057,2014-12-08,599.2333901192504
MT_057,2014-12-09,669.5059625212948
MT_057,2014-12-10,682.7086882453152
MT_057,2014-12-11,661.2010221465077
MT_057,2014-12-12,654.5996592844974
MT_057,2014-12-13,602.0017035775128
MT_057,2014-12-14,449.7444633730835
MT_057,2014-12-15,599.2333901192504
MT_057,2014-12-16,669.5059625212948
MT_057,2014-12-17,682.7086882453152
MT_057,2014-12-18,661.2010221465077
MT_057,2014-12-19,654.5996592844974
MT_057,2014-12-20,602.0017035775128
MT_057,2014-12-21,449.7444633730835
MT_057,2014-12-22,599.2333901192504
MT_057,2014-12-23,669.5059625212948
MT_057,2014-12-24,682.7086882453152
MT_057,2014-12-25,4.684838160136275
MT_057,2014-12-26,647.7853492333901
MT_057,2014-12-27,602.0017035775128
MT_057,2014-12-28,449.7444633730835
MT_057,2014-12-29,599.2333901192504
MT_057,2014-12-30,669.5059625212948
MT_057,2014-12-31,682.7086882453152
MT_058,2014-11-02,1755.7096247960849
MT_058,2014-11-03,1758.9722675367054
MT_058,2014-11-04,1800.5709624796089
MT_058,2014-11-05,1820.146818923328
MT_058,2014-11-06,1997.1451876019587
MT_058,2014-11-07,1847.8792822185967
MT_058,2014-11-08,2000.4078303425772
MT_058,2014-11-09,1925.3670473083207
MT_058,2014-11-10,1904.567699836868
MT_058,2014-11-11,1870.3099510603583
MT_058,2014-11-12,1874.796084828712
MT_058,2014-11-13,1907.422512234911
MT_058,2014-11-14,1983.2789559543223
MT_058,2014-11-15,2178.2218597063625
MT_058,2014-11-16,2019.1680261011427
MT_058,2014-11-17,1914.3556280587288
MT_058,2014-11-18,1975.5301794453512
MT_058,2014-11-19,1915.9869494290372
MT_058,2014-11-20,1865.8238172920069
MT_058,2014-11-21,1985.3181076672104
MT_058,2014-11-22,2191.272430668842
MT_058,2014-11-23,1884.5840130505712
MT_058,2014-11-24,1760.6035889070145
MT_058,2014-11-25,1802.2022838499183
MT_058,2014-11-26,1932.7079934747155
MT_058,2014-11-27,1911.500815660685
MT_058,2014-11-28,1971.0440456769988
MT_058,2014-11-29,2077.487765089723
MT_058,2014-11-30,2075.0407830342583
MT_058,2014-12-01,1797.7161500815664
MT_058,2014-12-02,1861.745513866232
MT_058,2014-12-03,1902.5285481239807
MT_058,2014-12-04,1846.6557911908649
MT_058,2014-12-05,2001.223491027733
MT_058,2014-12-06,2173.7357259380105
MT_058,2014-12-07,2148.4502446982056
MT_058,2014-12-08,2183.523654159869
MT_058,2014-12-09,1956.3621533442088
MT_058,2014-12-10,2077.487765089724
MT_058,2014-12-11,2070.554649265905
MT_058,2014-12-12,2256.933115823817
MT_058,2014-12-13,2528.955954323002
MT_058,2014-12-14,2316.068515497553
MT_058,2014-12-15,2048.5318107667204
MT_058,2014-12-16,2160.68515497553
MT_058,2014-12-17,2148.4502446982056
MT_058,2014-12-18,2067.292006525286
MT_058,2014-12-19,2159.0538336052205
MT_058,2014-12-20,2603.9967373572595
MT_058,2014-12-21,2387.438825448614
MT_058,2014-12-22,2338.907014681893
MT_058,2014-12-23,2634.584013050571
MT_058,2014-12-24,2787.1125611745524
MT_058,2014-12-25,2515.9053833605217
MT_058,2014-12-26,2541.190864600327
MT_058,2014-12-27,2752.0391517128883
MT_058,2014-12-28,2688.4176182708
MT_058,2014-12-29,2826.264274061991
MT_058,2014-12-30,2766.721044045677
MT_058,2014-12-31,3187.194127243067
MT_059,2014-11-02,2247.366110623354
MT_059,2014-11-03,2987.050043898156
MT_059,2014-11-04,3075.285338015803
MT_059,2014-11-05,3193.151887620719
MT_059,2014-11-06,3237.708516242317
MT_059,2014-11-07,3215.320456540825
MT_059,2014-11-08,2899.2537313432845
MT_059,2014-11-09,2557.067603160667
MT_059,2014-11-10,3171.861281826164
MT_059,2014-11-11,3238.3669885864783
MT_059,2014-11-12,3278.314310798945
MT_059,2014-11-13,3285.7769973661107
MT_059,2014-11-14,3378.621597892888
MT_059,2014-11-15,2940.517998244074
MT_059,2014-11-16,2583.845478489903
MT_059,2014-11-17,3202.589991220369
MT_059,2014-11-18,3466.8568920105354
MT_059,2014-11-19,3356.6725197541705
MT_059,2014-11-20,3245.829675153643
MT_059,2014-11-21,3151.887620719929
MT_059,2014-11-22,2813.87181738367
MT_059,2014-11-23,2545.6540825285338
MT_059,2014-11-24,3023.705004389816
MT_059,2014-11-25,3149.6927129060573
MT_059,2014-11-26,3215.320456540825
MT_059,2014-11-27,3270.193151887621
MT_059,2014-11-28,3267.339771729588
MT_059,2014-11-29,2851.404741000879
MT_059,2014-11-30,2665.057067603161
MT_059,2014-12-01,3172.9587357331
MT_059,2014-12-02,3315.1887620719926
MT_059,2014-12-03,3316.2862159789283
MT_059,2014-12-04,3418.788410886744
MT_059,2014-12-05,3538.849868305531
MT_059,2014-12-06,3360.6233538191395
MT_059,2014-12-07,2741.0008779631244
MT_059,2014-12-08,2765.3643546971025
MT_059,2014-12-09,3548.507462686568
MT_059,2014-12-10,3663.081650570676
MT_059,2014-12-11,3849.429323968393
MT_059,2014-12-12,3920.54433713784
MT_059,2014-12-13,3488.805970149253
MT_059,2014-12-14,3140.913081650571
MT_059,2014-12-15,3576.6022827041265
MT_059,2014-12-16,3821.553994732221
MT_059,2014-12-17,3676.690079016681
MT_059,2014-12-18,3903.643546971026
MT_059,2014-12-19,3908.911325724317
MT_059,2014-12-20,3689.859525899913
MT_059,2014-12-21,2991.8788410886755
MT_059,2014-12-22,3761.8525021949063
MT_059,2014-12-23,4008.121158911324
MT_059,2014-12-24,3334.2844600526782
MT_059,2014-12-25,3077.4802458296745
MT_059,2014-12-26,3620.280948200176
MT_059,2014-12-27,3330.5531167690947
MT_059,2014-12-28,2950.1755926251094
MT_059,2014-12-29,3729.587357330992
MT_059,2014-12-30,4065.188762071991
MT_059,2014-12-31,3509.4381035996503
MT_060,2014-11-02,531.9738167170191
MT_060,2014-11-03,632.4269889224571
MT_060,2014-11-04,631.4199395770391
MT_060,2014-11-05,625.6294058408862
MT_060,2014-11-06,684.1641490433028
MT_060,2014-11-07,637.9657603222557
MT_060,2014-11-08,666.5407854984894
MT_060,2014-11-09,573.262839879154
MT_060,2014-11-10,697.5075528700905
MT_060,2014-11-11,686.6817724068478
MT_060,2014-11-12,669.1842900302115
MT_060,2014-11-13,655.5891238670695
MT_060,2014-11-14,686.0523665659617
MT_060,2014-11-15,688.821752265861
MT_060,2014-11-16,616.1883182275932
MT_060,2014-11-17,679.0030211480363
MT_060,2014-11-18,686.9335347432022
MT_060,2014-11-19,692.97583081571
MT_060,2014-11-20,659.9949647532728
MT_060,2014-11-21,649.9244712990936
MT_060,2014-11-22,635.8257804632426
MT_060,2014-11-23,584.9697885196374
MT_060,2014-11-24,649.0433031218529
MT_060,2014-11-25,666.289023162135
MT_060,2014-11-26,661.127895266868
MT_060,2014-11-27,673.7160120845921
MT_060,2014-11-28,669.1842900302114
MT_060,2014-11-29,662.2608257804633
MT_060,2014-11-30,574.0181268882175
MT_060,2014-12-01,649.0433031218529
MT_060,2014-12-02,677.9959718026182
MT_060,2014-12-03,648.4138972809669
MT_060,2014-12-04,657.9808660624369
MT_060,2014-12-05,682.02416918429
MT_060,2014-12-06,663.8972809667673
MT_060,2014-12-07,650.3021148036254
MT_060,2014-12-08,628.6505538771399
MT_060,2014-12-09,722.8096676737159
MT_060,2014-12-10,697.7593152064452
MT_060,2014-12-11,696.752265861027
MT_060,2014-12-12,749.3705941591138
MT_060,2014-12-13,757.0493454179252
MT_060,2014-12-14,696.3746223564955
MT_060,2014-12-15,743.2024169184288
MT_060,2014-12-16,796.0725075528702
MT_060,2014-12-17,761.5810674723062
MT_060,2014-12-18,719.9144008056395
MT_060,2014-12-19,760.9516616314197
MT_060,2014-12-20,748.2376636455186
MT_060,2014-12-21,684.2900302114804
MT_060,2014-12-22,755.0352467270895
MT_060,2014-12-23,814.4511581067475
MT_060,2014-12-24,773.6656596173214
MT_060,2014-12-25,695.7452165156093
MT_060,2014-12-26,758.1822759315207
MT_060,2014-12-27,780.463242698892
MT_060,2014-12-28,706.3192346424972
MT_060,2014-12-29,797.3313192346424
MT_060,2014-12-30,799.2195367573012
MT_060,2014-12-31,820.2416918429002
MT_061,2014-11-02,1374.897792313982
MT_061,2014-11-03,1845.4619787408012
MT_061,2014-11-04,1848.528209321341
MT_061,2014-11-05,1778.4137367130008
MT_061,2014-11-06,2042.518397383483
MT_061,2014-11-07,1918.6426819296812
MT_061,2014-11-08,1851.7988552739168
MT_061,2014-11-09,1552.534750613246
MT_061,2014-11-10,2034.3417825020445
MT_061,2014-11-11,2045.7890433360587
MT_061,2014-11-12,2073.793949304988
MT_061,2014-11-13,1957.277187244481
MT_061,2014-11-14,1996.7293540474243
MT_061,2014-11-15,1733.4423548650857
MT_061,2014-11-16,1565.6173344235483
MT_061,2014-11-17,1989.9836467702369
MT_061,2014-11-18,2115.9035159443997
MT_061,2014-11-19,2120.8094848732626
MT_061,2014-11-20,2052.9435813573177
MT_061,2014-11-21,1947.8740801308252
MT_061,2014-11-22,1648.4055600981194
MT_061,2014-11-23,1619.9918233851183
MT_061,2014-11-24,1913.12346688471
MT_061,2014-11-25,1998.569092395748
MT_061,2014-11-26,2061.733442354865
MT_061,2014-11-27,2123.875715453802
MT_061,2014-11-28,2022.4856909239568
MT_061,2014-11-29,1834.627964022895
MT_061,2014-11-30,1654.1291905151263
MT_061,2014-12-01,2006.950122649224
MT_061,2014-12-02,2127.5551921504502
MT_061,2014-12-03,2055.8053965658223
MT_061,2014-12-04,2102.003270645952
MT_061,2014-12-05,2229.14963205233
MT_061,2014-12-06,1971.586263286999
MT_061,2014-12-07,1821.545380212592
MT_061,2014-12-08,1830.948487326247
MT_061,2014-12-09,2344.439901880621
MT_061,2014-12-10,2445.012264922322
MT_061,2014-12-11,2372.0359771054777
MT_061,2014-12-12,2464.022894521668
MT_061,2014-12-13,1947.465249386754
MT_061,2014-12-14,1723.834832379395
MT_061,2014-12-15,2414.145543744889
MT_061,2014-12-16,2269.010629599346
MT_061,2014-12-17,2236.5085854456256
MT_061,2014-12-18,2195.2166802943584
MT_061,2014-12-19,2208.094848732625
MT_061,2014-12-20,2062.7555192150444
MT_061,2014-12-21,1877.964022894521
MT_061,2014-12-22,2177.432542927228
MT_061,2014-12-23,2174.1618969746523
MT_061,2014-12-24,2145.748160261652
MT_061,2014-12-25,1976.2878168438267
MT_061,2014-12-26,1946.238757154538
MT_061,2014-12-27,1892.068683565004
MT_061,2014-12-28,1678.2502044153723
MT_061,2014-12-29,1948.487326246934
MT_061,2014-12-30,2050.490596892887
MT_061,2014-12-31,1988.7571545380213
MT_062,2014-11-02,1301.452282157676
MT_062,2014-11-03,1364.1078838174271
MT_062,2014-11-04,1355.6016597510372
MT_062,2014-11-05,1430.7053941908712
MT_062,2014-11-06,1498.7551867219906
MT_062,2014-11-07,1507.468879668049
MT_062,2014-11-08,1522.1991701244806
MT_062,2014-11-09,1591.4937759336096
MT_062,2014-11-10,1584.4398340248956
MT_062,2014-11-11,1547.0954356846466
MT_062,2014-11-12,1588.7966804979244
MT_062,2014-11-13,1590.0414937759326
MT_062,2014-11-14,1692.946058091285
MT_062,2014-11-15,1653.11203319502
MT_062,2014-11-16,1689.6265560165966
MT_062,2014-11-17,1597.5103734439826
MT_062,2014-11-18,1631.1203319502065
MT_062,2014-11-19,1624.688796680497
MT_062,2014-11-20,1497.3029045643143
MT_062,2014-11-21,1582.365145228215
MT_062,2014-11-22,1563.6929460580911
MT_062,2014-11-23,1438.5892116182567
MT_062,2014-11-24,1439.6265560165966
MT_062,2014-11-25,1585.2697095435676
MT_062,2014-11-26,1600.207468879667
MT_062,2014-11-27,1543.7759336099575
MT_062,2014-11-28,1604.9792531120324
MT_062,2014-11-29,1659.7510373443977
MT_062,2014-11-30,1553.3195020746882
MT_062,2014-12-01,1530.9128630705386
MT_062,2014-12-02,1625.9336099585053
MT_062,2014-12-03,1656.0165975103723
MT_062,2014-12-04,1573.8589211618246
MT_062,2014-12-05,1693.1535269709534
MT_062,2014-12-06,1897.5103734439824
MT_062,2014-12-07,1793.775933609958
MT_062,2014-12-08,1838.5892116182565
MT_062,2014-12-09,1860.3734439834009
MT_062,2014-12-10,1839.004149377592
MT_062,2014-12-11,1888.381742738588
MT_062,2014-12-12,2051.0373443983394
MT_062,2014-12-13,2031.3278008298744
MT_062,2014-12-14,2042.5311203319488
MT_062,2014-12-15,1953.526970954356
MT_062,2014-12-16,1871.16182572614
MT_062,2014-12-17,1801.6597510373435
MT_062,2014-12-18,1818.879668049792
MT_062,2014-12-19,2144.60580912863
MT_062,2014-12-20,2137.344398340249
MT_062,2014-12-21,2033.4024896265544
MT_062,2014-12-22,1959.3360995850608
MT_062,2014-12-23,2023.8589211618248
MT_062,2014-12-24,1983.4024896265548
MT_062,2014-12-25,1800.414937759335
MT_062,2014-12-26,1890.871369294605
MT_062,2014-12-27,1942.7385892116172
MT_062,2014-12-28,2028.838174273858
MT_062,2014-12-29,2045.4356846473029
MT_062,2014-12-30,2070.5394190871352
MT_062,2014-12-31,2134.439834024896
MT_063,2014-11-02,576.6321656050956
MT_063,2014-11-03,522.093949044586
MT_063,2014-11-04,525.2786624203823
MT_063,2014-11-05,513.3359872611467
MT_063,2014-11-06,511.7436305732483
MT_063,2014-11-07,531.8471337579618
MT_063,2014-11-08,614.8487261146497
MT_063,2014-11-09,565.6847133757963
MT_063,2014-11-10,521.4968152866243
MT_063,2014-11-11,513.3359872611467
MT_063,2014-11-12,540.0079617834394
MT_063,2014-11-13,534.235668789809
MT_063,2014-11-14,525.0796178343949
MT_063,2014-11-15,604.8964968152867
MT_063,2014-11-16,586.982484076433
MT_063,2014-11-17,515.3264331210192
MT_063,2014-11-18,508.16082802547777
MT_063,2014-11-19,533.0414012738853
MT_063,2014-11-20,526.8710191082804
MT_063,2014-11-21,519.904458598726
MT_063,2014-11-22,630.7722929936306
MT_063,2014-11-23,591.3614649681529
MT_063,2014-11-24,517.1178343949044
MT_063,2014-11-25,532.4442675159236
MT_063,2014-11-26,514.5302547770701
MT_063,2014-11-27,513.7340764331211
MT_063,2014-11-28,505.57324840764335
MT_063,2014-11-29,629.5780254777069
MT_063,2014-11-30,597.1337579617835
MT_063,2014-12-01,529.2595541401274
MT_063,2014-12-02,510.9474522292994
MT_063,2014-12-03,521.2977707006371
MT_063,2014-12-04,537.221337579618
MT_063,2014-12-05,521.4968152866243
MT_063,2014-12-06,675.5573248407642
MT_063,2014-12-07,603.1050955414014
MT_063,2014-12-08,616.0429936305733
MT_063,2014-12-09,538.6146496815288
MT_063,2014-12-10,550.1592356687898
MT_063,2014-12-11,559.9124203821657
MT_063,2014-12-12,561.9028662420382
MT_063,2014-12-13,685.5095541401273
MT_063,2014-12-14,640.7245222929938
MT_063,2014-12-15,565.4856687898091
MT_063,2014-12-16,579.8168789808917
MT_063,2014-12-17,545.3821656050957
MT_063,2014-12-18,555.533439490446
MT_063,2014-12-19,588.3757961783441
MT_063,2014-12-20,654.657643312102
MT_063,2014-12-21,688.0971337579617
MT_063,2014-12-22,564.4904458598726
MT_063,2014-12-23,590.9633757961784
MT_063,2014-12-24,688.4952229299362
MT_063,2014-12-25,644.9044585987261
MT_063,2014-12-26,631.7675159235667
MT_063,2014-12-27,758.5589171974523
MT_063,2014-12-28,634.9522292993631
MT_063,2014-12-29,609.2754777070065
MT_063,2014-12-30,613.8535031847133
MT_063,2014-12-31,705.6130573248407
MT_064,2014-11-02,28608.97435897436
MT_064,2014-11-03,35237.179487179485
MT_064,2014-11-04,36525.64102564105
MT_064,2014-11-05,35314.10256410256
MT_064,2014-11-06,37064.10256410256
MT_064,2014-11-07,35012.820512820515
MT_064,2014-11-08,35346.153846153844
MT_064,2014-11-09,30365.384615384624
MT_064,2014-11-10,37897.43589743589
MT_064,2014-11-11,36929.48717948718
MT_064,2014-11-12,36230.769230769234
MT_064,2014-11-13,37532.05128205128
MT_064,2014-11-14,36788.46153846153
MT_064,2014-11-15,35596.153846153844
MT_064,2014-11-16,32019.230769230773
MT_064,2014-11-17,37371.79487179487
MT_064,2014-11-18,39339.7435897436
MT_064,2014-11-19,40211.53846153846
MT_064,2014-11-20,39108.974358974345
MT_064,2014-11-21,37673.07692307694
MT_064,2014-11-22,35653.84615384616
MT_064,2014-11-23,29948.71794871796
MT_064,2014-11-24,37467.94871794872
MT_064,2014-11-25,39000.0
MT_064,2014-11-26,38679.48717948719
MT_064,2014-11-27,39051.28205128205
MT_064,2014-11-28,37192.307692307695
MT_064,2014-11-29,35993.58974358975
MT_064,2014-11-30,31173.07692307694
MT_064,2014-12-01,37570.51282051282
MT_064,2014-12-02,38096.153846153866
MT_064,2014-12-03,39307.69230769231
MT_064,2014-12-04,38294.87179487181
MT_064,2014-12-05,40250.000000000015
MT_064,2014-12-06,39153.84615384615
MT_064,2014-12-07,31698.717948717946
MT_064,2014-12-08,34089.7435897436
MT_064,2014-12-09,42160.256410256414
MT_064,2014-12-10,40641.02564102564
MT_064,2014-12-11,42692.30769230769
MT_064,2014-12-12,41314.10256410257
MT_064,2014-12-13,39615.38461538462
MT_064,2014-12-14,34621.794871794875
MT_064,2014-12-15,33942.3076923077
MT_064,2014-12-16,42160.256410256414
MT_064,2014-12-17,40641.02564102564
MT_064,2014-12-18,42692.30769230769
MT_064,2014-12-19,41314.10256410257
MT_064,2014-12-20,39615.38461538462
MT_064,2014-12-21,34621.794871794875
MT_064,2014-12-22,33942.3076923077
MT_064,2014-12-23,42160.256410256414
MT_064,2014-12-24,40641.02564102564
